panel_id	kind	gene	c_hgvs	p_hgvs	drug_name	review_status	risk_level	evidence_level	cancer_scope	secondary_review_status	source_refs	source_file	source_row	verdict	verdict_reason	reviewer	review_date	disposition
crc_301_msi	gene	SLC22A12				provisional_runtime	low_to_medium	functional_background_only	colorectal_report_background_no_automatic_drug_claim	pending_report_group_review	"[{""type"": ""database"", ""id"": ""NCBI_GENE_REFSEQ""}, {""type"": ""web"", ""id"": ""https://www.ncbi.nlm.nih.gov/gene/116085"", ""url"": ""https://www.ncbi.nlm.nih.gov/gene/116085""}]"	panels/crc_301_msi/rules/reviewed_part3_knowledge.yaml	29	通过(治理级)	在肿瘤用药中的意义需有特定药物和等位基因证据，不能由任意变异外推	Claude(AI一审)	2026-07-14	可入报告组二审(措辞抽检后批量确认)
crc_301_msi	gene	SLC28A3				provisional_runtime	low_to_medium	functional_background_only	colorectal_report_background_no_automatic_drug_claim	pending_report_group_review	"[{""type"": ""database"", ""id"": ""NCBI_GENE_REFSEQ""}, {""type"": ""web"", ""id"": ""https://www.ncbi.nlm.nih.gov/gene/64078"", ""url"": ""https://www.ncbi.nlm.nih.gov/gene/64078""}]"	panels/crc_301_msi/rules/reviewed_part3_knowledge.yaml	30	通过(治理级)	其他变异不直接提示疗效或毒性	Claude(AI一审)	2026-07-14	可入报告组二审(措辞抽检后批量确认)
crc_301_msi	gene	SLC29A1				provisional_runtime	low_to_medium	functional_background_only	colorectal_report_background_no_automatic_drug_claim	pending_report_group_review	"[{""type"": ""database"", ""id"": ""NCBI_GENE_REFSEQ""}, {""type"": ""web"", ""id"": ""https://www.ncbi.nlm.nih.gov/gene/2030"", ""url"": ""https://www.ncbi.nlm.nih.gov/gene/2030""}]"	panels/crc_301_msi/rules/reviewed_part3_knowledge.yaml	31	通过(治理级)	单个变异不能直接预测核苷类似物疗效	Claude(AI一审)	2026-07-14	可入报告组二审(措辞抽检后批量确认)
crc_301_msi	gene	SOD2				provisional_runtime	low_to_medium	functional_background_only	colorectal_report_background_no_automatic_drug_claim	pending_report_group_review	"[{""type"": ""database"", ""id"": ""NCBI_GENE_REFSEQ""}, {""type"": ""web"", ""id"": ""https://www.ncbi.nlm.nih.gov/gene/6648"", ""url"": ""https://www.ncbi.nlm.nih.gov/gene/6648""}]"	panels/crc_301_msi/rules/reviewed_part3_knowledge.yaml	32	通过(治理级)	SOD2变异可能影响氧化应激能力，但其药物或预后意义需限定具体位点、人群和功能证据	Claude(AI一审)	2026-07-14	可入报告组二审(措辞抽检后批量确认)
crc_301_msi	gene	UGT1A1				provisional_runtime	low_to_medium	functional_background_only	colorectal_report_background_no_automatic_drug_claim	pending_report_group_review	"[{""type"": ""database"", ""id"": ""NCBI_GENE_REFSEQ""}, {""type"": ""web"", ""id"": ""https://www.ncbi.nlm.nih.gov/gene/54658"", ""url"": ""https://www.ncbi.nlm.nih.gov/gene/54658""}]"	panels/crc_301_msi/rules/reviewed_part3_knowledge.yaml	33	通过(治理级)	低活性等位基因可关联伊立替康毒性，但单个未分相变异或体细胞变异不能直接判定风险	Claude(AI一审)	2026-07-14	可入报告组二审(措辞抽检后批量确认)
crc_301_msi	gene	UMPS				provisional_runtime	low_to_medium	functional_background_only	colorectal_report_background_no_automatic_drug_claim	pending_report_group_review	"[{""type"": ""database"", ""id"": ""NCBI_GENE_REFSEQ""}, {""type"": ""web"", ""id"": ""https://www.ncbi.nlm.nih.gov/gene/7372"", ""url"": ""https://www.ncbi.nlm.nih.gov/gene/7372""}]"	panels/crc_301_msi/rules/reviewed_part3_knowledge.yaml	34	通过(治理级)	UMPS功能与嘧啶代谢相关，但序列变异用于药物解释前需具备具体功能和临床证据。	Claude(AI一审)	2026-07-14	可入报告组二审(措辞抽检后批量确认)
crc_301_msi	gene	XRCC1				provisional_runtime	low_to_medium	functional_background_only	colorectal_report_background_no_automatic_drug_claim	pending_report_group_review	"[{""type"": ""database"", ""id"": ""NCBI_GENE_REFSEQ""}, {""type"": ""web"", ""id"": ""https://www.ncbi.nlm.nih.gov/gene/7515"", ""url"": ""https://www.ncbi.nlm.nih.gov/gene/7515""}]"	panels/crc_301_msi/rules/reviewed_part3_knowledge.yaml	35	通过(治理级)	单个变异不能直接预测放疗或DNA损伤药物敏感性	Claude(AI一审)	2026-07-14	可入报告组二审(措辞抽检后批量确认)
crc_301_msi	gene	XRCC3				provisional_runtime	low_to_medium	functional_background_only	colorectal_report_background_no_automatic_drug_claim	pending_report_group_review	"[{""type"": ""database"", ""id"": ""NCBI_GENE_REFSEQ""}, {""type"": ""web"", ""id"": ""https://www.ncbi.nlm.nih.gov/gene/7517"", ""url"": ""https://www.ncbi.nlm.nih.gov/gene/7517""}]"	panels/crc_301_msi/rules/reviewed_part3_knowledge.yaml	36	通过(治理级)	XRCC3变异需结合致病性、双等位状态和同源重组缺陷背景评估，不能由任意错义变异直接推导PARP抑制剂获益	Claude(AI一审)	2026-07-14	可入报告组二审(措辞抽检后批量确认)
crc_301_msi	targeted_drug	FANCA				provisional_runtime	high	cross_cancer_level_d	prostate_ddr_cohort_not_crc_independent_efficacy	pending_report_group_review	"[{""type"": ""panel_rule"", ""id"": ""crc358_targeted_drug_rules_legacy_migration""}, {""type"": ""web"", ""id"": ""https://pubmed.ncbi.nlm.nih.gov/26510020/"", ""url"": ""https://pubmed.ncbi.nlm.nih.gov/26510020/""}]"	panels/crc_358_msi/rules/drugs.yaml	3	有条件·暂缓runtime	PMID:26510020 属实、限LoF/Ⅱ类;provisional 却 runtime_eligible=true → BPI-KB-01,需交付层门禁而非直接下线	Claude(AI一审)	2026-07-14	报告组决定FANCA显示策略后再定
crc_358_msi	gene	ERCC2				provisional_runtime	medium	functional_background_only	colorectal_report_background_no_automatic_drug_claim	pending_report_group_review	"[{""type"": ""historical_report_corpus"", ""id"": ""crc_reviewed_final_reports_migration_20260614""}, {""type"": ""ncbi_gene"", ""id"": ""GeneID:2068"", ""url"": ""https://www.ncbi.nlm.nih.gov/gene/2068""}, {""type"": ""database_or_guideline"", ""id"": ""NCBI""}]"	panels/crc_358_msi/rules/reviewed_part3_knowledge.yaml	89	通过(治理级)	不能仅因检出ERCC2变异就在结直肠癌中外推铂类或其他DNA损伤药物敏感性	Claude(AI一审)	2026-07-14	可入报告组二审(措辞抽检后批量确认)
crc_358_msi	gene	HLA-C				provisional_runtime	medium	functional_background_only	colorectal_report_background_no_automatic_drug_claim	pending_report_group_review	"[{""type"": ""historical_report_corpus"", ""id"": ""crc_reviewed_final_reports_migration_20260614""}, {""type"": ""ncbi_gene"", ""id"": ""GeneID:3107"", ""url"": ""https://www.ncbi.nlm.nih.gov/gene/3107""}, {""type"": ""database_or_guideline"", ""id"": ""NCBI""}, {""type"": ""pubmed"", ""id"": ""PMID:2417962"", ""url"": ""https://pubmed.ncbi.nlm.nih.gov/2417962/""}]"	panels/crc_358_msi/rules/reviewed_part3_knowledge.yaml	99	通过(治理级)	需结合HLA表达或缺失、MSI/TMB和癌种证据	Claude(AI一审)	2026-07-14	可入报告组二审(措辞抽检后批量确认)
crc_358_msi	gene	ESR2				provisional_runtime	medium	functional_background_only	colorectal_report_background_no_automatic_drug_claim	pending_report_group_review	"[{""type"": ""historical_report_corpus"", ""id"": ""crc_reviewed_final_reports_migration_20260614""}, {""type"": ""ncbi_gene"", ""id"": ""GeneID:2100"", ""url"": ""https://www.ncbi.nlm.nih.gov/gene/2100""}, {""type"": ""pubmed"", ""id"": ""PMID:15604249"", ""url"": ""https://pubmed.ncbi.nlm.nih.gov/15604249/""}]"	panels/crc_358_msi/rules/reviewed_part3_knowledge.yaml	148	通过(治理级)	结直肠癌中的单个位点需结合功能证据和变异分级，不能独立形成治疗结论	Claude(AI一审)	2026-07-14	可入报告组二审(措辞抽检后批量确认)
crc_358_msi	gene	PIK3C2G				provisional_runtime	low	functional_background_only	colorectal_report_background_no_automatic_drug_claim	pending_report_group_review	"[{""type"": ""historical_report_corpus"", ""id"": ""crc_reviewed_final_reports_migration_20260614""}, {""type"": ""ncbi_gene"", ""id"": ""GeneID:5288"", ""url"": ""https://www.ncbi.nlm.nih.gov/gene/5288""}, {""type"": ""database_or_guideline"", ""id"": ""NCBI""}, {""type"": ""pubmed"", ""id"": ""PMID:25785104"", ""url"": ""https://pubmed.ncbi.nlm.nih.gov/25785104/""}]"	panels/crc_358_msi/rules/reviewed_part3_knowledge.yaml	159	通过(治理级)	具体意义需结合位点功能、拷贝数和变异分级	Claude(AI一审)	2026-07-14	可入报告组二审(措辞抽检后批量确认)
crc_358_msi	gene	CD274				provisional_runtime	medium	functional_background_only	colorectal_report_background_no_automatic_drug_claim	pending_report_group_review	"[{""type"": ""historical_report_corpus"", ""id"": ""crc_reviewed_final_reports_migration_20260614""}, {""type"": ""ncbi_gene"", ""id"": ""GeneID:29126"", ""url"": ""https://www.ncbi.nlm.nih.gov/gene/29126""}, {""type"": ""database_or_guideline"", ""id"": ""NCBI""}, {""type"": ""pubmed"", ""id"": ""PMID:17414316"", ""url"": ""https://pubmed.ncbi.nlm.nih.gov/17414316/""}, {""type"": ""pubmed"", ""id"": ""PMID:15358536"", ""url"": ""https://pubmed.ncbi.nlm.nih.gov/15358536/""}, {""type"": ""pubmed"", ""id"": ""PMID:21739608"", ""url"": ""https://pubmed.ncbi.nlm.nih.gov/21739608/""}, {""type"": ""pubmed"", ""id"": ""PMID:12847137"", ""url"": ""https://pubmed.ncbi.nlm.nih.gov/12847137/""}, {""type"": ""pubmed"", ""id"": ""PMID:18650228"", ""url"": ""https://pubmed.ncbi.nlm.nih.gov/18650228/""}, {""type"": ""pubmed"", ""id"": ""PMID:24217091"", ""url"": ""https://pubmed.ncbi.nlm.nih.gov/24217091/""}]"	panels/crc_358_msi/rules/reviewed_part3_knowledge.yaml	174	通过(治理级)	报告解读需结合PD-L1IHC、MSI/TMB、变异分级及癌种证据	Claude(AI一审)	2026-07-14	可入报告组二审(措辞抽检后批量确认)
crc_358_msi	gene	SLCO1B1				provisional_runtime	high	functional_background_only	colorectal_report_background_no_automatic_drug_claim	pending_report_group_review	"[{""type"": ""historical_report_corpus"", ""id"": ""crc_reviewed_final_reports_migration_20260614""}, {""type"": ""ncbi_gene"", ""id"": ""GeneID:10599"", ""url"": ""https://www.ncbi.nlm.nih.gov/gene/10599""}, {""type"": ""database_or_guideline"", ""id"": ""NCBI""}, {""type"": ""pubmed"", ""id"": ""PMID:21072184"", ""url"": ""https://pubmed.ncbi.nlm.nih.gov/21072184/""}, {""type"": ""pubmed"", ""id"": ""PMID:17898662"", ""url"": ""https://pubmed.ncbi.nlm.nih.gov/17898662/""}, {""type"": ""pubmed"", ""id"": ""PMID:21387541"", ""url"": ""https://pubmed.ncbi.nlm.nih.gov/21387541/""}]"	panels/crc_358_msi/rules/reviewed_part3_knowledge.yaml	279	通过(治理级)	需结合样本来源、胚系确认及相应药物指南	Claude(AI一审)	2026-07-14	可入报告组二审(措辞抽检后批量确认)
crc_358_msi	gene	XPC				provisional_runtime	medium	functional_background_only	colorectal_report_background_no_automatic_drug_claim	pending_report_group_review	"[{""type"": ""historical_report_corpus"", ""id"": ""crc_reviewed_final_reports_migration_20260614""}, {""type"": ""ncbi_gene"", ""id"": ""GeneID:7508"", ""url"": ""https://www.ncbi.nlm.nih.gov/gene/7508""}, {""type"": ""database_or_guideline"", ""id"": ""NCBI""}]"	panels/crc_358_msi/rules/reviewed_part3_knowledge.yaml	281	通过(治理级)	在结直肠癌中不能据此单独推断DNA损伤药物敏感性或免疫治疗获益	Claude(AI一审)	2026-07-14	可入报告组二审(措辞抽检后批量确认)
crc_358_msi	gene	CHD2				provisional_runtime	low	functional_background_only	colorectal_cancer_background_only	pending_report_group_review	"[{""type"": ""historical_report_corpus"", ""id"": ""crc_reviewed_final_reports_migration_20260614""}, {""type"": ""web"", ""id"": ""https://www.ncbi.nlm.nih.gov/gene/1106"", ""url"": ""https://www.ncbi.nlm.nih.gov/gene/1106""}, {""type"": ""web"", ""id"": ""https://pubmed.ncbi.nlm.nih.gov/25621013/"", ""url"": ""https://pubmed.ncbi.nlm.nih.gov/25621013/""}]"	panels/crc_358_msi/rules/reviewed_part3_knowledge.yaml	300	通过(治理级)	检出变异时仅作染色质重塑相关背景说明，并结合变异类型、分级、共突变和临床资料综合判断，不单独形成治疗结论	Claude(AI一审)	2026-07-14	可入报告组二审(措辞抽检后批量确认)
crc_358_msi	gene	HIST1H3B				provisional_runtime	low	functional_background_only	colorectal_cancer_background_only	pending_report_group_review	"[{""type"": ""historical_report_corpus"", ""id"": ""crc_reviewed_final_reports_migration_20260614""}, {""type"": ""web"", ""id"": ""https://www.ncbi.nlm.nih.gov/gene/8358"", ""url"": ""https://www.ncbi.nlm.nih.gov/gene/8358""}]"	panels/crc_358_msi/rules/reviewed_part3_knowledge.yaml	301	通过(治理级)	检出变异时应结合具体氨基酸位点、变异分级和肿瘤分子背景谨慎解释，不单独形成治疗结论	Claude(AI一审)	2026-07-14	可入报告组二审(措辞抽检后批量确认)
crc_358_msi	gene	HLA-DPA1				provisional_runtime	medium	functional_background_only	colorectal_cancer_background_only	pending_report_group_review	"[{""type"": ""historical_report_corpus"", ""id"": ""crc_reviewed_final_reports_migration_20260614""}, {""type"": ""web"", ""id"": ""https://www.ncbi.nlm.nih.gov/gene/3113"", ""url"": ""https://www.ncbi.nlm.nih.gov/gene/3113""}, {""type"": ""web"", ""id"": ""https://pubmed.ncbi.nlm.nih.gov/33473191/"", ""url"": ""https://pubmed.ncbi.nlm.nih.gov/33473191/""}]"	panels/crc_358_msi/rules/reviewed_part3_knowledge.yaml	302	通过(治理级)	检出时应结合变异功能、HLA表达或缺失、MSI/TMB及肿瘤免疫背景综合评估，不单独形成用药结论	Claude(AI一审)	2026-07-14	可入报告组二审(措辞抽检后批量确认)
crc_358_msi	gene	WDR90				provisional_runtime	low	functional_background_only	colorectal_cancer_background_only	pending_report_group_review	"[{""type"": ""historical_report_corpus"", ""id"": ""crc_reviewed_final_reports_migration_20260614""}, {""type"": ""web"", ""id"": ""https://www.ncbi.nlm.nih.gov/gene/197335"", ""url"": ""https://www.ncbi.nlm.nih.gov/gene/197335""}, {""type"": ""web"", ""id"": ""https://pubmed.ncbi.nlm.nih.gov/32946374/"", ""url"": ""https://pubmed.ncbi.nlm.nih.gov/32946374/""}]"	panels/crc_358_msi/rules/reviewed_part3_knowledge.yaml	303	通过(治理级)	检出变异时仅作中心粒/纤毛相关功能背景说明，并结合变异类型、分级和其他明确驱动变异综合判断，不单独形成治疗结论	Claude(AI一审)	2026-07-14	可入报告组二审(措辞抽检后批量确认)
crc_358_msi	gene	ZNF703				provisional_runtime	medium	exploratory_crc_expression_evidence	colorectal_cancer_background_only	pending_report_group_review	"[{""type"": ""historical_report_corpus"", ""id"": ""crc_reviewed_final_reports_migration_20260614""}, {""type"": ""web"", ""id"": ""https://www.ncbi.nlm.nih.gov/gene/80139"", ""url"": ""https://www.ncbi.nlm.nih.gov/gene/80139""}, {""type"": ""web"", ""id"": ""https://pubmed.ncbi.nlm.nih.gov/25017610/"", ""url"": ""https://pubmed.ncbi.nlm.nih.gov/25017610/""}]"	panels/crc_358_msi/rules/reviewed_part3_knowledge.yaml	304	通过(治理级)	当前缺少将任意ZNF703体细胞序列变异作为结直肠癌用药标志的充分证据，因此仅作转录调控相关背景说明，不单独形成治疗结论	Claude(AI一审)	2026-07-14	可入报告组二审(措辞抽检后批量确认)
crc_358_msi	drug	FANCA			奥拉帕利（Olaparib）	provisional_runtime	high	cross_cancer_level_d	prostate_ddr_cohort_not_crc_independent_efficacy	pending_report_group_review	"[{""type"": ""historical_report_corpus"", ""id"": ""crc_reviewed_final_reports_migration_20260614""}, {""type"": ""web"", ""id"": ""https://pubmed.ncbi.nlm.nih.gov/26510020/"", ""url"": ""https://pubmed.ncbi.nlm.nih.gov/26510020/""}, {""type"": ""pubmed"", ""id"": ""PMID:26510020"", ""url"": ""https://pubmed.ncbi.nlm.nih.gov/26510020/""}]"	panels/crc_358_msi/rules/reviewed_part3_knowledge.yaml	1	有条件·暂缓runtime	PMID:26510020 属实、限LoF/Ⅱ类;provisional 却 runtime_eligible=true → BPI-KB-01,需交付层门禁而非直接下线	Claude(AI一审)	2026-07-14	报告组决定FANCA显示策略后再定
crc_358_msi	targeted_drug	FANCA				provisional_runtime	high	cross_cancer_level_d	prostate_ddr_cohort_not_crc_independent_efficacy	pending_report_group_review	"[{""type"": ""panel_rule"", ""id"": ""crc358_targeted_drug_rules_legacy_migration""}, {""type"": ""web"", ""id"": ""https://pubmed.ncbi.nlm.nih.gov/26510020/"", ""url"": ""https://pubmed.ncbi.nlm.nih.gov/26510020/""}]"	panels/crc_358_msi/rules/drugs.yaml	3	有条件·暂缓runtime	PMID:26510020 属实、限LoF/Ⅱ类;provisional 却 runtime_eligible=true → BPI-KB-01,需交付层门禁而非直接下线	Claude(AI一审)	2026-07-14	报告组决定FANCA显示策略后再定
